machine_category,category_data_note,name,abrasive_flow_rate_kg_min,annual_maintenance_factor_pct,avg_utilization,bed_height_mm,bed_length_mm,bed_width_mm,bend_cycle_time_s,const_coeff_cycle_time,const_coeff_handling_time,csink_tool_avg_cost_usd,cut_speed_s,data_source,de_nesting_method,description,direct_overhead_rate_usd_hr,footprint_allowance_factor,form_tool_avg_cost_usd,good_part_yield,indirect_overhead_rate_usd_hr,installation_factor_pct,is_preferred,labor_rate_usd_hr,labor_time_standard,machine_length_mm,machine_life_yr,machine_manufacturer_location,machine_power_kw,machine_price_usd,machine_uptime_pct,machine_width_mm,mass_coeff_cycle_time,mass_coeff_handling_time_s_kg,max_bend_length_mm,max_form_depth_mm,max_multi_pass_thickness_mm,max_part_length_mm,max_part_width_mm,max_punch_size_mm,max_radius_to_thickness_ratio,max_rpm_rev_min,max_sheet_length_mm,max_sheet_width_mm,max_single_pass_thickness_mm,max_thickness_1_mm,max_thickness_2_mm,max_thickness_3_mm,max_thickness_4_mm,max_thickness_5_mm,max_thickness_aluminum_mm,max_thickness_brass_mm,max_thickness_copper_mm,max_thickness_stainless_steel_mm,max_thickness_steel_mm,max_tool_overlap_mm,min_multi_pass_diameter_mm,min_single_pass_diameter_mm,mixing_tube_diameter_mm,nibble_rate_cycles_min,nibble_tool_diameter_mm,nibble_tool_overlap_mm,nominal_sheet_size_length_mm,nominal_sheet_size_width_mm,note,nozzle_delay_s,number_of_heads,number_of_nozzles,number_of_operators,number_of_tool_stations,optimization_factor,orifice_diameter_mm,overhead_multiplier,paired_form_threshold_mm,perf_tool_avg_cost_usd,perforation_proximity_threshold_mm,perimeter_allowance_s_per_mm,pitch_margin_mm,power_watts,prebend_time_s,press_cycle_time_s,press_force_kn,press_table_length_mm,press_table_width_mm,pressure_n_mm2,punch_rate_cycles_min,rapid_traverse_rate_mm_min,reference_yield_strength_mpa,roll_width_mm,roll_working_length_mm,rolling_speed_mm_s,salvage_value_factor_pct,scrap_cuts_per_sheet,setup_time_hr,sheet_length_mm,sheet_length_trim_strip_mm,sheet_width_mm,sheet_width_trim_strip_mm,shut_height_mm,shuttle_time_s,side_margin_mm,small_feature_feed_radius_mm,small_feature_thickness_ratio,special_hole_tool_avg_cost_usd,special_tool_setup_hr,steel_thickness_mm,straight_length_1_mm,straight_length_2_mm,straight_length_3_mm,straight_length_4_mm,straight_length_5_mm,strokes_per_min,supplies_cost_usd_yr,tool_change_time_s,top_roll_diameter_mm,trim_strip_width_mm,wage_grade_name,weight_kg,work_center_labor_rate_factor
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",United Power SHD-220 Ton,,5.0,0.7,,,,,,0.0,,,,,,24.57,3.0,,1.0,16.82,20.0,FALSE,36.3,1.0,3601.72,10,USA,22.37,350000.0,80.0,3236.97,,0.03,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,2192,1800.86,1198.88,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,25.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",United Power SHD-400 Ton,,5.0,0.7,,,,,,0.0,,,,,,44.13,3.0,,1.0,17.89,20.0,FALSE,36.3,1.0,4508.88,10,USA,37.29,636000.0,80.0,3511.2,,0.03,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,4000,2250.44,1300.48,,,,,,,,0.0,,0.55,,,,,,,6.0,,,,,,,,,,,25.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",United Power SHD-666 Ton,,5.0,0.7,,,,,,0.0,,,,,,79.41,3.0,,1.0,19.03,30.0,FALSE,36.3,1.0,4998.72,10,USA,74.57,1060000.0,80.0,4053.08,,0.03,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,6636,2499.36,1501.14,,,,,,,,0.0,,0.58,,,,,,,6.0,,,,,,,,,,,20.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",United Power SHS-166 Ton,,5.0,0.7,,,,,,0.0,,,,,,18.23,3.0,,1.0,15.1,20.0,FALSE,36.3,1.0,1757.5,10,USA,14.91,264000.0,80.0,2806.16,,0.03,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,1654,701.0,701.04,,,,,,,,0.0,,0.47,,,,,,,6.0,,,,,,,,,,,30.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",United Power SHS-666 Ton,,5.0,0.7,,,,,,0.0,,,,,,79.41,3.0,,1.0,15.99,20.0,FALSE,36.3,1.0,3236.98,10,USA,74.57,1060000.0,80.0,4053.08,,0.03,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,6636,1300.48,1198.88,,,,,,,,0.0,,0.6,,,,,,,6.0,,,,,,,,,,,20.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",United Power THD-137 High Speed,,5.0,0.7,,,,,,0.0,,,,,,17.7,3.0,,1.0,15.26,20.0,FALSE,36.3,1.0,2286.4,10,USA,29.81,218000.0,80.0,2438.4,,0.03,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,1365,1320.8,812.8,,,,,,,,0.0,,0.45,,,,,,,6.0,,,,,,,,,,,400.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",United Power THD-333 High Speed,,5.0,0.7,,,,,,0.0,,,,,,38.78,3.0,,1.0,16.26,20.0,FALSE,36.3,1.0,3454.4,10,USA,44.74,529000.0,80.0,2743.2,,0.03,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,3318,1727.2,1016.0,,,,,,,,0.0,,0.52,,,,,,,6.0,,,,,,,,,,,225.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",United Power THD-66 High Speed,,5.0,0.7,,,,,,0.0,,,,,,8.61,3.0,,1.0,15.1,20.0,FALSE,36.3,1.0,1757.5,10,USA,14.91,105000.0,80.0,2804.16,,0.03,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,658,914.4,609.6,,,,,,,,0.0,,0.42,,,,,,,6.0,,,,,,,,,,,400.0,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.",Default Press,,5.0,0.7,,,,,,0.0,,,,,,28.0,3.0,,1.0,16.33,20.0,FALSE,36.3,1.0,3000.0,10,USA,57.88,318000.0,80.0,3240.0,,0.03,,,,1500.0,1200.0,,,,,,,,,,,,38.0,36.0,38.0,28.0,30.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,3.6,2000.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.",Schuler 1150 Ton,,5.0,0.7,,,,,,0.0,,,,,,72.61,3.0,,1.0,19.94,20.0,FALSE,36.3,1.0,6807.2,10,Germany,,1120000.0,80.0,3497.58,,0.03,,,,3403.6,1295.4,,,,,,,,,,,,112.0,108.0,112.0,83.0,90.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,3.0,7000.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.",Schuler A2/200 - 360,,5.0,0.7,,,,,,0.0,,,,,,55.83,3.0,,1.0,15.89,20.0,FALSE,36.3,1.0,2700.0,10,Germany,,798000.0,80.0,2970.0,,0.03,,,,1350.0,1100.0,,,,,,,,,,,,112.0,108.0,112.0,83.0,90.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,3.0,5000.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.",Schuler TSD 2000,,5.0,0.7,,,,,,0.0,,,,,,248.15,3.0,,1.0,34.96,20.0,FALSE,36.3,1.0,12200.0,10,Germany,200.0,3600000.0,80.0,6750.0,,0.03,,,,6100.0,2500.0,,,,,,,,,,,,112.0,108.0,112.0,83.0,90.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,3.24,20000.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.","Tandem Press - 1,500kN Press Force",,5.0,0.7,,,,,,0.0,,,,,,16.84,3.0,,1.0,15.63,30.0,TRUE,36.3,1.0,,10,Virtual,,200000.0,80.0,,,0.03,,,,1000.0,700.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,0.5,1500.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.","Tandem Press - 3,000kN Press Force",,5.0,0.7,,,,,,0.0,,,,,,36.31,3.0,,1.0,16.49,30.0,TRUE,36.3,1.0,,10,Virtual,,500000.0,80.0,,,0.03,,,,1600.0,1200.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,2.0,3000.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.","Tandem Press - 5,000kN Press Force",,5.0,0.7,,,,,,0.0,,,,,,62.2,3.0,,1.0,17.44,30.0,TRUE,36.3,1.0,,10,Virtual,,850000.0,80.0,,,0.03,,,,2000.0,1300.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,2.8,5000.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.","Tandem Press - 7,000kN Press Force",,5.0,0.7,,,,,,0.0,,,,,,83.0,3.0,,1.0,22.39,30.0,TRUE,36.3,1.0,6500.0,10,Virtual,60.0,1150000.0,80.0,5130.0,,0.03,,,,3250.0,1900.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,3.0,7000.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.",United Power SHD-220 Ton,,5.0,0.7,,,,,,0.0,,,,,,24.57,3.0,,1.0,16.82,20.0,FALSE,36.3,1.0,3601.72,10,USA,22.37,350000.0,80.0,3236.97,,0.03,,,,1800.86,1198.88,,,,,,,,,,,,40.0,38.0,40.0,29.0,32.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,4.0,4000.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.",United Power SHD-400 Ton,,5.0,0.7,,,,,,0.0,,,,,,44.13,3.0,,1.0,17.89,20.0,FALSE,36.3,1.0,4508.88,10,USA,37.29,636000.0,80.0,3511.2,,0.03,,,,2250.44,1300.48,,,,,,,,,,,,80.0,77.0,80.0,59.0,64.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,2.6,4000.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
Tandem Press,"Confirmed with user this table is the 'Tandem Press' process (images 2/4 labeled these rows 'Tandem Press - X,000kN Press Force'; images 6/7 read 'Standard Press' for the same rows under photo glare -- price/spec match confirmed identical rows, user selected Tandem Press as the correct name). Schuler 1150 Ton, Schuler A2/200-360, Schuler TSD 2000, and all 8 United Power SHD/SHS/THD variants are the same physical machines already captured in the 'Progressive Die Press' category with identical price/manufacturer -- their machine_length_mm/machine_width_mm/machine_power_kw/installation_factor_pct here were cross-validated against that category's clearer source images (8-11) rather than re-read from this batch's blurrier photos (images 1, 4, 7). machine_length_mm, machine_width_mm and machine_power_kw are null for 'Tandem Press - 1,500/3,000/5,000kN Press Force' because image 7 (a blurry phone photo, price-sorted so row-matched by machine_price_usd) was only confidently legible for the 7,000kN row; forcing values for the other three risked silent misreads -- recommend confirming against source if these fields matter.",United Power SHD-666 Ton,,5.0,0.7,,,,,,0.0,,,,,,72.84,3.0,,1.0,19.03,30.0,FALSE,36.3,1.0,4998.72,10,USA,74.57,1060000.0,80.0,4053.08,,0.03,,,,2499.36,1501.14,,,,,,,,,,,,112.0,108.0,112.0,83.0,90.0,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,3.0,6636.0,,,,,,,,,,0.0,,0.5,,,,,,,6.0,,,,,,,,,,,,0.0,,,0.0,,,1.0
